Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Debt_to_Income_Ratio,Loan_Term_Months,Num_Credit_Lines,Home_Ownership,Loan_Purpose,Marital_Status,Education,Has_CoSigner,Previous_Defaults,Default
42,29653.71,19492.92,735,1.3,0.321,48,7,Rent,Home Improvement,Married,Bachelor,0,1,0
32,34146.51,36899.85,739,1.5,0.286,48,5,Rent,Business,Married,Master,0,0,1
35,58882.73,15974.19,387,0.3,0.072,24,3,Rent,Debt Consolidation,Married,High School,0,0,0
31,32930.06,7377.16,707,14.1,0.402,60,4,Own,Auto,Single,Bachelor,1,2,0
22,117388.63,8880.92,652,3.0,0.213,12,3,Own,Business,Married,Bachelor,1,0,0
41,81926.31,14358.19,531,5.6,0.141,36,4,Own,Debt Consolidation,Married,PhD,0,0,0
47,73436.75,8616.63,729,5.8,0.055,12,1,Rent,Auto,Married,High School,0,0,0
46,46173.93,6153.5,850,10.4,0.397,36,7,Mortgage,Medical,Single,Bachelor,0,1,0
49,104520.69,30976.74,700,5.5,0.468,36,3,Mortgage,Home Improvement,Married,Master,1,1,0
43,43958.32,9123.34,749,4.1,0.331,48,6,Own,Debt Consolidation,Single,Bachelor,0,0,0
33,48260.53,14716.65,812,6.2,0.319,48,3,Rent,Education,Married,High School,0,0,0
50,53369.1,16437.05,575,7.0,0.271,48,5,Mortgage,Business,Divorced,Master,0,0,0
23,69627.27,8851.06,482,1.0,0.392,48,1,Mortgage,Home Improvement,Married,Bachelor,0,0,0
29,67403.62,36884.98,709,0.6,0.555,24,5,Own,Medical,Married,Bachelor,1,0,0
28,38655.23,6111.95,627,0.4,0.05,36,3,Mortgage,Medical,Married,Bachelor,0,0,0
52,37552.8,16044.76,526,2.3,0.137,48,6,Own,Home Improvement,Single,High School,1,0,0
51,67504.63,15871.53,642,3.4,0.154,48,3,Rent,Debt Consolidation,Married,Bachelor,0,1,0
45,70095.81,12861.86,715,4.8,0.127,48,4,Own,Debt Consolidation,Married,Bachelor,0,0,1
52,40268.49,5389.25,636,15.9,0.182,24,6,Own,Auto,Married,Bachelor,0,0,0
29,22168.02,24577.15,579,2.0,0.137,36,6,Rent,Auto,Married,High School,0,0,0
44,44193.9,22481.71,629,7.2,0.535,60,5,Own,Debt Consolidation,Divorced,Bachelor,1,0,1
38,66954.12,8325.7,648,3.8,0.262,48,3,Own,Business,Divorced,Bachelor,0,0,0
50,120898.72,21921.89,476,1.2,0.122,24,0,Own,Medical,Married,Bachelor,0,0,0
38,26930.67,17368.88,637,4.8,0.112,36,5,Rent,Auto,Married,High School,0,0,1
35,39605.15,5451.09,529,17.1,0.168,36,1,Rent,Home Improvement,Married,Bachelor,0,1,0
46,40348.04,7348.49,709,0.7,0.296,36,3,Rent,Education,Divorced,Bachelor,0,1,0
50,96558.34,29637.54,509,3.5,0.223,36,1,Rent,Education,Single,Master,0,1,0
31,48171.81,16590.6,741,0.3,0.28,48,5,Own,Home Improvement,Married,High School,1,1,0
39,31142.75,9000.07,613,1.9,0.029,60,2,Own,Debt Consolidation,Married,Master,0,0,1
27,64818.58,7325.14,601,4.8,0.368,60,5,Rent,Home Improvement,Single,Bachelor,0,0,1
21,40041.86,9313.54,676,9.2,0.416,60,4,Rent,Home Improvement,Married,Bachelor,0,0,0
42,26577.13,9787.53,572,6.6,0.499,48,3,Rent,Debt Consolidation,Single,Master,1,1,0
47,31370.19,7389.58,675,3.1,0.486,12,3,Rent,Education,Married,Master,1,0,0
43,,3947.21,584,12.0,0.311,36,5,Rent,Education,Married,High School,0,2,0
21,,29673.49,599,1.8,0.512,36,7,Rent,Business,Single,Bachelor,1,2,0
35,51734.49,26355.8,686,7.0,0.025,48,4,Rent,Debt Consolidation,Single,Bachelor,0,0,0
21,43263.0,5479.24,547,3.2,0.121,60,3,Own,Medical,Single,Bachelor,1,2,0
56,56730.91,14697.28,536,11.4,0.461,36,3,Mortgage,Education,Married,Bachelor,0,1,0
26,56394.0,7104.14,672,,0.258,36,8,Mortgage,Auto,Divorced,Bachelor,0,0,0
55,56731.47,11124.48,647,11.6,0.517,36,3,Rent,Business,Single,Bachelor,0,0,0
51,51918.09,10495.1,665,1.2,0.19,36,5,Mortgage,Business,Married,Bachelor,1,0,0
29,75689.84,9902.24,679,5.5,0.428,24,6,Mortgage,Education,Single,Master,0,2,1
26,49590.38,54288.24,655,6.7,0.372,60,6,Mortgage,Home Improvement,Divorced,Master,1,0,0
44,30062.4,9816.03,704,6.8,0.211,36,4,Mortgage,Auto,Divorced,High School,0,0,0
29,36090.63,7587.18,658,3.5,0.04,60,8,Own,Auto,Single,Bachelor,1,0,0
41,18223.93,7833.72,469,0.1,0.159,24,2,Rent,Business,Married,Bachelor,0,1,0
34,135051.11,27740.37,492,1.5,0.201,24,4,Rent,Medical,Divorced,High School,1,0,0
21,75461.46,4202.89,823,2.0,0.474,36,4,Own,Medical,Married,Master,0,0,0
21,32369.27,7833.49,650,9.6,0.24,60,2,Mortgage,Home Improvement,Single,Bachelor,0,0,0
42,42577.34,36782.45,735,9.2,0.266,36,8,Rent,Home Improvement,Divorced,Master,0,0,0
33,35652.04,15847.87,618,0.6,0.325,48,3,Mortgage,Medical,Single,Bachelor,0,1,0
33,106008.4,15280.69,644,15.0,0.086,36,5,Mortgage,Auto,Single,Master,0,0,0
48,24102.27,59426.92,609,1.0,0.411,60,3,Rent,Medical,Divorced,Bachelor,0,0,0
54,51908.51,15874.09,850,2.7,0.413,24,4,Mortgage,Business,Married,Master,0,0,0
36,46431.62,8137.76,672,1.2,0.64,36,2,Own,Debt Consolidation,Single,High School,0,0,0
35,74118.42,10965.9,601,9.8,0.457,24,3,Mortgage,Education,Married,PhD,0,0,0
46,46536.65,6034.19,501,6.9,0.437,24,6,Mortgage,Debt Consolidation,Divorced,Bachelor,0,0,0
23,20351.21,32181.79,827,2.2,0.429,36,5,Mortgage,Debt Consolidation,Single,Bachelor,0,0,1
42,43236.53,19974.13,635,5.7,0.279,36,5,Rent,Auto,Single,Master,0,1,0
46,30149.36,29351.24,716,1.0,0.145,48,2,Mortgage,Medical,Married,Master,0,1,0
48,51010.65,31228.57,727,2.4,0.169,48,5,Mortgage,Business,Single,Master,0,0,0
21,100417.17,9997.12,608,2.4,0.221,36,2,Rent,Business,Divorced,High School,0,0,0
30,20543.24,6895.84,710,1.4,0.303,60,0,Mortgage,Home Improvement,Married,High School,1,0,0
29,32855.97,12884.76,595,10.4,0.11,60,3,Own,Auto,Married,Master,1,1,0
41,37184.73,7252.25,560,5.7,0.234,60,9,Mortgage,Business,Single,Master,0,0,0
45,40505.15,14994.97,754,1.6,0.288,36,5,Rent,Home Improvement,Married,Bachelor,0,0,0
57,70973.57,29509.51,635,1.4,0.35,36,0,Mortgage,Auto,Single,High School,0,0,0
34,44946.48,11876.33,696,,0.276,36,2,Mortgage,Business,Married,Bachelor,0,0,0
34,60349.1,14838.74,686,2.1,0.323,12,2,Mortgage,Medical,Single,Bachelor,0,0,0
53,35850.52,12510.31,707,3.7,0.135,48,5,Rent,Business,Married,High School,0,3,0
43,54993.05,23433.2,509,1.6,0.446,36,1,Own,Education,Married,Bachelor,0,0,1
55,72323.1,8371.2,597,6.0,0.064,48,4,Mortgage,Education,Married,Master,1,0,0
43,33990.97,2871.21,620,2.7,0.123,36,6,Rent,Auto,Married,Bachelor,0,0,0
26,72451.96,18575.67,575,1.9,0.358,24,7,Own,Home Improvement,Single,Bachelor,1,0,0
24,50321.43,26675.05,688,14.0,0.301,48,2,Rent,Auto,Single,PhD,0,0,0
21,82679.76,18259.89,756,1.5,0.094,36,3,Mortgage,Debt Consolidation,Single,Master,1,0,0
47,44324.38,8534.21,771,2.5,0.352,36,4,Rent,Business,Divorced,High School,1,0,0
54,59315.29,6035.97,619,2.4,0.162,36,10,Mortgage,Debt Consolidation,Single,Bachelor,1,0,0
62,48035.56,18885.47,676,1.4,0.071,12,3,Rent,Education,Single,Bachelor,0,0,0
50,46718.42,14750.54,690,1.2,0.134,60,4,Mortgage,Education,Single,Bachelor,0,1,0
53,55796.43,12233.64,705,,0.091,24,3,Mortgage,Medical,Single,Bachelor,0,0,0
33,64113.08,47845.12,570,10.0,0.037,36,5,Rent,Home Improvement,Married,Bachelor,0,0,0
26,26244.65,6885.96,813,7.3,0.407,60,5,Rent,Education,Single,Bachelor,0,0,0
50,100389.89,46282.81,733,5.7,0.116,24,4,Own,Medical,Single,High School,1,0,1
45,19344.6,13660.3,735,3.1,0.348,36,0,Own,Auto,Divorced,High School,1,0,0
41,34807.7,3696.35,758,3.5,0.578,36,5,Rent,Business,Single,Master,0,0,0
44,46763.84,11784.71,698,1.6,0.044,12,5,Mortgage,Home Improvement,Single,Master,1,0,0
43,60245.19,26151.12,557,0.4,0.339,36,2,Rent,Debt Consolidation,Married,High School,1,0,0
55,107805.75,10347.1,637,2.0,0.248,36,6,Own,Debt Consolidation,Divorced,Master,0,0,0
55,19357.87,4758.34,501,3.4,0.167,12,7,Mortgage,Auto,Divorced,Bachelor,1,0,0
46,38030.85,11906.5,687,0.3,0.594,36,2,Mortgage,Debt Consolidation,Married,Master,0,0,0
50,16925.61,7331.82,634,0.5,0.438,12,2,Own,Auto,Married,High School,0,0,0
46,49802.03,18850.04,646,1.5,0.631,60,4,Rent,Home Improvement,Married,High School,1,0,0
34,56153.36,22957.04,758,2.3,0.232,48,4,Rent,Education,Married,Bachelor,0,0,0
49,108596.87,6378.01,608,2.5,0.409,12,3,Rent,Education,Married,Master,0,0,0
23,52068.6,8151.34,627,0.6,0.204,48,7,Rent,Medical,Married,Bachelor,1,0,0
52,82620.45,22689.32,651,1.3,0.279,36,3,Own,Business,Married,Master,0,0,0
25,65638.56,7323.25,484,1.5,0.282,24,0,Mortgage,Medical,Married,Bachelor,0,0,0
43,39433.69,6263.47,626,,0.556,24,3,Rent,Medical,Married,High School,0,0,0
29,24234.19,5854.21,426,2.0,0.312,36,1,Own,Business,Divorced,Master,0,0,0
46,56246.62,17093.05,597,,0.433,12,10,Mortgage,Home Improvement,Married,High School,1,0,0
39,23247.41,16587.59,726,6.1,0.054,12,3,Rent,Auto,Married,Master,0,1,0
21,93676.58,8276.44,690,2.4,0.135,48,4,Rent,Debt Consolidation,Married,Master,0,0,0
45,45205.27,13407.37,596,2.0,0.277,60,9,Mortgage,Business,Married,High School,0,0,0
33,89106.6,38909.46,653,0.7,0.151,36,4,Mortgage,Education,Single,Bachelor,0,0,0
50,38556.99,6755.81,553,1.3,0.533,36,5,Mortgage,Medical,Divorced,High School,0,0,0
40,56073.88,3407.66,649,1.3,0.498,60,2,Rent,Business,Divorced,Bachelor,0,0,1
44,54430.2,18371.45,850,21.1,0.369,24,8,Mortgage,Home Improvement,Married,Master,0,0,1
28,47929.09,12366.16,816,9.0,0.108,24,1,Rent,Business,Married,Bachelor,0,0,0
32,39484.77,8127.29,654,0.1,0.167,60,5,Mortgage,Debt Consolidation,Married,High School,0,0,0
34,59648.72,21087.93,664,4.8,0.291,48,4,Mortgage,Medical,Single,High School,0,0,0
50,30850.81,24039.6,561,1.5,0.127,12,1,Mortgage,Debt Consolidation,Single,Master,0,0,0
60,26776.56,2847.52,577,0.6,0.148,48,4,Own,Education,Single,PhD,1,0,0
30,91255.03,8460.65,682,6.1,0.323,48,7,Own,Debt Consolidation,Married,High School,0,1,1
52,,67660.74,602,0.7,0.335,24,6,Mortgage,Debt Consolidation,Single,High School,0,0,0
21,50662.73,20098.16,731,2.9,0.393,36,5,Own,Debt Consolidation,Divorced,High School,1,0,0
25,112709.75,21445.55,791,5.0,0.618,24,7,Own,Education,Divorced,Bachelor,0,0,1
28,42878.13,30364.4,679,4.0,0.385,48,3,Mortgage,Business,Married,Bachelor,1,0,0
23,94973.35,13520.31,659,19.0,0.178,48,3,Mortgage,Business,Married,Bachelor,0,0,0
21,53518.73,23334.28,498,7.7,0.216,12,3,Own,Medical,Single,High School,0,1,0
44,29366.93,22084.77,717,7.4,0.459,48,3,Rent,Education,Divorced,Master,1,0,1
37,123502.92,19483.61,547,2.2,0.314,48,8,Mortgage,Auto,Married,Master,1,0,0
44,80447.13,10663.6,612,0.0,0.331,12,3,Mortgage,Auto,Single,Bachelor,0,0,0
48,46142.49,15069.7,736,6.6,0.214,36,2,Own,Debt Consolidation,Single,Master,0,0,0
43,70515.35,8849.77,742,40.0,0.381,48,2,Mortgage,Education,Divorced,Master,0,1,0
47,40060.59,13480.1,608,2.6,0.344,36,4,Mortgage,Home Improvement,Married,Bachelor,0,0,0
39,74204.09,5896.16,613,21.2,0.126,60,3,Mortgage,Debt Consolidation,Divorced,Bachelor,0,0,0
25,15000.0,7681.45,587,0.8,0.103,36,1,Own,Home Improvement,Single,Master,1,0,0
52,29439.7,10964.1,542,1.8,0.413,12,1,Own,Home Improvement,Married,Master,0,1,1
32,79987.84,6900.89,592,0.9,0.304,48,1,Mortgage,Education,Divorced,High School,0,0,0
28,43268.16,9381.43,504,3.2,0.194,48,1,Own,Debt Consolidation,Single,High School,1,0,0
37,54381.06,11911.41,711,8.0,0.405,60,5,Own,Education,Married,Bachelor,1,0,0
29,24999.4,17704.67,685,2.1,0.13,24,4,Rent,Medical,Married,High School,0,1,0
34,123492.23,25964.36,700,11.8,0.077,36,3,Own,Home Improvement,Single,High School,0,0,0
44,88899.77,9656.16,564,3.9,0.045,36,4,Own,Debt Consolidation,Married,Bachelor,1,3,0
44,44340.66,34015.56,542,3.1,0.241,60,7,Own,Debt Consolidation,Divorced,High School,0,0,0
29,40040.71,25771.58,654,7.7,0.621,36,2,Rent,Debt Consolidation,Married,Master,0,2,1
34,82026.87,19012.76,655,0.5,0.113,48,7,Own,Home Improvement,Married,Bachelor,0,0,0
52,132089.53,14876.74,636,7.4,0.315,24,3,Mortgage,Business,Married,Bachelor,0,0,0
45,78974.49,16703.68,623,1.4,0.183,36,7,Mortgage,Education,Single,High School,0,0,1
64,145204.93,30666.8,803,,0.155,24,4,Rent,Home Improvement,Single,Bachelor,1,0,0
54,30909.67,31461.06,688,4.6,0.433,60,3,Rent,Business,Married,Master,0,0,0
53,32542.64,34011.8,827,11.6,0.311,24,6,Own,Business,Single,PhD,0,1,0
23,27052.36,13751.85,764,4.3,0.176,36,4,Own,Medical,Married,Bachelor,0,0,0
49,61137.48,19702.03,803,5.2,0.027,12,3,Mortgage,Auto,Married,High School,0,0,0
39,53519.52,34217.16,553,7.5,0.212,60,1,Own,Debt Consolidation,Married,Bachelor,1,2,0
33,45434.38,8633.44,703,1.5,0.086,48,5,Rent,Debt Consolidation,Married,High School,0,0,0
42,73469.77,10690.47,611,8.8,0.102,60,11,Rent,Education,Divorced,Bachelor,1,0,0
51,90777.28,13510.54,500,2.7,0.135,12,3,Rent,Home Improvement,Single,Bachelor,1,0,1
46,22860.57,25077.32,784,1.0,0.155,24,6,Mortgage,Auto,Married,Bachelor,0,0,0
29,36370.53,25352.19,623,2.2,0.519,36,3,Mortgage,Education,Divorced,Master,0,0,0
48,73870.72,11366.15,555,1.4,0.289,48,6,Mortgage,Medical,Married,High School,1,0,0
32,38798.26,4646.98,612,1.3,0.282,36,4,Own,Debt Consolidation,Single,Bachelor,0,0,1
42,32889.11,15872.27,578,1.7,0.569,48,4,Mortgage,Home Improvement,Divorced,Bachelor,0,0,1
36,81574.23,7024.64,587,1.0,0.401,24,5,Rent,Medical,Married,PhD,0,1,0
37,25725.81,4708.12,630,5.5,0.261,48,3,Rent,Auto,Divorced,High School,0,0,0
49,42159.28,5515.35,805,4.3,0.48,36,4,Own,Home Improvement,Married,Master,0,0,0
27,57775.61,16788.79,590,5.2,0.405,36,5,Rent,Medical,Married,Bachelor,0,0,0
63,36794.0,34638.68,799,2.1,0.46,36,5,Own,Auto,Single,High School,1,0,1
21,72517.11,13728.46,726,7.3,0.28,12,4,Mortgage,Debt Consolidation,Married,Master,1,1,0
32,36885.05,15490.26,685,0.7,0.303,60,3,Rent,Auto,Married,High School,0,0,1
44,99142.13,30577.71,717,4.2,0.177,48,5,Own,Home Improvement,Divorced,Bachelor,0,0,0
47,46033.6,4531.83,651,1.6,0.322,36,4,Mortgage,Debt Consolidation,Divorced,High School,0,1,1
38,68571.69,19228.01,765,3.7,0.213,36,6,Own,Business,Married,Bachelor,0,1,0
39,71183.19,13251.78,701,2.0,0.185,12,8,Rent,Home Improvement,Single,Master,1,1,0
44,35818.87,19855.58,500,7.8,0.442,36,3,Own,Business,Married,Bachelor,1,1,0
37,17557.86,9523.91,676,11.1,0.288,36,3,Mortgage,Auto,Married,Master,1,1,0
56,58710.74,7535.98,720,6.8,0.667,36,1,Mortgage,Education,Married,Master,0,0,1
50,50825.03,14740.53,623,1.0,0.163,48,6,Mortgage,Education,Divorced,High School,0,1,0
50,64725.66,42380.09,661,1.6,0.064,24,6,Own,Medical,Married,Bachelor,0,1,0
28,43771.42,24407.29,594,12.6,0.423,24,5,Rent,Debt Consolidation,Married,PhD,0,0,0
39,39528.85,9363.88,526,2.9,0.308,36,8,Mortgage,Home Improvement,Divorced,Master,0,0,0
36,133818.07,5225.57,510,14.2,0.293,48,7,Own,Debt Consolidation,Single,Bachelor,0,1,0
27,23478.09,4115.65,511,,0.078,12,8,Rent,Auto,Married,High School,0,0,0
44,70754.77,33566.02,710,15.2,0.019,36,3,Rent,Education,Single,Master,0,0,0
33,36779.62,6846.15,425,13.0,0.175,24,3,Mortgage,Auto,Single,High School,0,0,0
47,41444.51,10637.5,590,5.4,0.251,48,3,Mortgage,Education,Married,Master,0,0,1
27,41833.33,33686.34,581,0.0,0.515,36,5,Mortgage,Medical,Divorced,High School,0,0,0
60,32803.25,4316.8,624,2.6,0.076,48,8,Mortgage,Medical,Single,Bachelor,0,1,0
29,65225.91,37971.27,482,12.1,0.332,36,3,Mortgage,Home Improvement,Married,Master,0,0,0
42,98255.04,11186.37,686,10.8,0.095,48,5,Rent,Education,Married,Master,0,0,0
49,62007.26,5978.9,535,1.0,0.271,48,5,Own,Debt Consolidation,Married,Bachelor,1,1,1
33,51621.37,11235.73,751,2.5,0.693,48,1,Mortgage,Home Improvement,Married,High School,1,0,0
50,,8056.08,594,9.0,0.238,48,4,Mortgage,Business,Married,Bachelor,1,0,0
25,63475.71,18189.03,641,4.3,0.096,36,7,Rent,Auto,Single,PhD,0,0,0
57,144087.32,8487.14,650,9.4,0.13,36,4,Rent,Business,Single,High School,0,2,0
40,40524.12,3504.67,671,8.8,0.262,48,2,Own,Business,Divorced,High School,0,1,0
32,,11448.41,653,11.9,0.141,36,2,Own,Debt Consolidation,Married,Bachelor,0,0,0
36,37028.95,5168.92,611,0.6,0.452,12,8,Mortgage,Business,Single,Bachelor,0,1,0
49,38380.04,15413.88,680,0.8,0.361,60,6,Mortgage,Business,Married,Bachelor,0,0,0
32,15000.0,5819.73,691,0.4,0.606,36,2,Rent,Medical,Married,Master,1,0,0
31,60025.08,9493.77,581,13.7,0.196,24,5,Own,Home Improvement,Married,Bachelor,1,0,0
37,32119.67,15181.18,688,3.2,0.391,48,5,Rent,Medical,Single,Bachelor,0,0,0
25,21913.73,11513.54,757,0.3,0.194,60,1,Own,Debt Consolidation,Married,Master,0,0,1
61,71438.7,15919.52,713,1.9,0.255,60,2,Rent,Home Improvement,Single,High School,0,0,0
33,28537.98,21508.45,733,2.2,0.051,36,5,Mortgage,Home Improvement,Single,High School,0,0,0
49,41384.66,5939.89,665,8.3,0.162,12,1,Mortgage,Auto,Married,High School,0,0,0
42,102050.31,12770.87,565,6.6,0.486,48,4,Mortgage,Education,Divorced,Master,0,0,0
28,24231.1,1299.0,577,5.8,0.253,48,4,Mortgage,Auto,Married,Master,0,0,0
39,22781.43,15885.04,678,0.1,0.503,24,2,Mortgage,Business,Married,Master,0,0,0
49,56086.65,10823.01,734,12.1,0.523,60,7,Rent,Home Improvement,Married,High School,0,0,0
37,87094.04,6711.55,850,1.2,0.424,12,1,Own,Home Improvement,Single,Bachelor,1,2,0
54,22310.87,16663.96,738,5.0,0.605,36,3,Mortgage,Auto,Married,Bachelor,0,0,0
52,60104.79,30360.21,544,0.3,0.323,12,2,Mortgage,Business,Single,Bachelor,0,0,0
51,65545.5,9573.82,580,0.4,0.224,60,2,Mortgage,Auto,Single,Master,0,0,0
34,17508.11,6895.54,850,0.0,0.229,12,4,Rent,Home Improvement,Married,High School,1,0,0
27,73075.66,14995.68,630,4.2,0.327,36,7,Rent,Debt Consolidation,Single,Bachelor,1,0,0
32,75985.89,5245.24,654,5.0,0.417,60,2,Own,Auto,Single,High School,0,0,0
42,41944.69,8414.68,563,0.3,0.274,24,4,Rent,Medical,Married,Master,1,0,1
46,91690.42,31435.14,790,1.7,0.291,24,5,Mortgage,Education,Married,PhD,0,0,0
21,86528.38,13954.06,695,9.5,0.347,24,1,Mortgage,Auto,Married,Master,1,0,0
39,51614.55,3584.5,580,0.5,0.446,36,0,Mortgage,Home Improvement,Married,High School,0,0,0
41,39115.63,3797.53,560,1.2,0.145,36,4,Own,Business,Single,Bachelor,0,0,0
36,30139.32,14964.86,677,2.8,0.092,48,1,Mortgage,Education,Married,High School,1,0,0
55,48108.7,24432.6,653,9.2,0.452,24,4,Rent,Home Improvement,Single,Master,0,1,0
45,65178.14,4305.57,724,1.5,0.136,48,5,Own,Business,Married,High School,0,0,0
55,41685.62,18302.61,699,29.3,0.082,60,9,Own,Home Improvement,Single,Master,0,0,0
37,16338.01,33902.38,626,2.2,0.203,60,3,Rent,Medical,Divorced,Bachelor,1,0,0
51,92443.87,50086.22,601,2.4,0.212,48,2,Mortgage,Medical,Single,Master,0,1,0
59,53912.17,16845.79,635,0.7,0.551,60,3,Rent,Business,Married,Bachelor,0,1,0
55,40545.81,19048.85,600,5.7,0.418,60,3,Mortgage,Medical,Single,Master,0,0,0
26,75250.6,3001.21,638,1.4,0.516,36,7,Own,Debt Consolidation,Single,Bachelor,1,0,0
36,105063.4,58094.53,651,5.0,0.262,24,5,Own,Education,Married,Bachelor,0,0,0
35,15000.0,8929.87,569,1.3,0.233,60,5,Own,Debt Consolidation,Single,Bachelor,0,0,0
45,60908.73,6950.51,706,2.5,0.235,48,5,Own,Medical,Single,Master,1,0,0
48,24020.8,11174.12,616,9.7,0.141,12,5,Own,Auto,Single,Master,0,0,0
29,62915.97,38490.68,574,6.7,0.141,60,2,Rent,Medical,Single,Bachelor,0,0,0
40,52258.8,62669.63,618,0.8,0.248,36,3,Mortgage,Business,Married,Master,0,0,0
21,67363.81,14585.54,671,4.7,0.384,36,3,Mortgage,Medical,Single,Master,1,1,1
57,38191.8,26867.13,657,5.0,0.473,36,7,Mortgage,Medical,Single,Master,0,0,0
33,19213.72,13769.93,687,0.5,0.456,36,5,Rent,Business,Married,PhD,0,0,1
40,39136.7,6461.02,730,3.1,0.226,36,9,Own,Debt Consolidation,Married,Master,0,1,0
36,60079.49,37560.96,767,1.5,0.079,36,4,Rent,Auto,Single,Master,0,0,0
53,81446.05,8643.05,675,3.1,0.544,36,7,Rent,Home Improvement,Single,High School,0,0,0
21,27284.78,39138.88,553,7.5,0.15,36,2,Mortgage,Auto,Married,Bachelor,0,0,0
39,81922.6,33156.0,625,0.9,0.303,48,2,Mortgage,Home Improvement,Divorced,Bachelor,0,0,0
38,35456.57,20533.75,559,0.7,0.128,12,5,Mortgage,Medical,Married,Bachelor,1,1,0
34,58760.49,48063.69,802,1.6,0.477,60,7,Mortgage,Debt Consolidation,Married,Master,0,0,0
60,37989.04,63744.76,828,15.2,0.244,48,8,Rent,Medical,Divorced,Bachelor,0,0,1
29,53695.54,11817.42,708,6.9,0.329,48,4,Rent,Education,Married,Master,0,0,0
49,76568.33,7584.36,727,0.1,0.303,36,4,Mortgage,Home Improvement,Married,High School,1,0,0
44,26542.25,3622.83,672,2.6,0.063,60,3,Rent,Debt Consolidation,Married,High School,0,0,0
55,34893.19,64297.6,682,1.5,0.015,12,7,Rent,Home Improvement,Single,Master,0,1,0
31,53770.56,9820.45,506,5.1,0.378,12,2,Mortgage,Medical,Divorced,High School,0,0,0
31,162883.72,29570.3,643,3.1,0.199,48,3,Mortgage,Home Improvement,Married,Master,1,1,0
53,31837.66,7951.54,570,16.7,0.415,48,10,Mortgage,Education,Divorced,Bachelor,0,0,0
45,135953.33,39213.88,675,1.2,0.212,24,2,Own,Debt Consolidation,Married,Bachelor,0,1,0
21,133547.39,8183.85,644,4.4,0.119,36,6,Mortgage,Education,Single,Master,1,2,0
33,46692.76,5801.06,825,,0.44,36,5,Mortgage,Auto,Single,PhD,0,0,0
44,42231.59,11545.44,732,,0.762,36,7,Own,Medical,Single,High School,0,0,0
50,34681.7,9207.35,675,2.6,0.269,36,7,Own,Home Improvement,Single,Bachelor,0,0,0
31,47377.31,20280.39,625,5.8,0.418,60,5,Own,Home Improvement,Single,High School,0,1,0
21,24261.36,12887.63,800,1.8,0.214,60,4,Rent,Education,Divorced,Bachelor,0,0,0
46,47187.32,20731.13,647,2.9,0.376,60,6,Own,Auto,Single,Master,1,1,0
25,103615.29,10897.46,679,11.3,0.176,36,5,Mortgage,Debt Consolidation,Married,Bachelor,0,1,1
21,36114.78,8386.89,653,15.0,0.253,36,3,Own,Education,Married,High School,0,0,0
21,43461.81,8879.56,613,6.3,0.208,36,2,Mortgage,Business,Married,Bachelor,0,0,0
49,20940.28,55907.69,653,2.3,0.285,48,5,Rent,Business,Married,Master,1,0,0
41,59102.65,15640.51,473,8.6,0.29,36,2,Rent,Business,Divorced,Master,0,0,0
37,55951.52,3332.13,510,0.1,0.13,48,4,Mortgage,Medical,Married,Bachelor,0,0,0
56,50607.3,9282.2,681,0.5,0.311,48,4,Rent,Education,Single,High School,0,3,0
47,43984.23,14297.02,791,5.4,0.177,60,4,Rent,Business,Married,Bachelor,0,0,0
59,42345.65,48619.49,681,1.7,0.17,24,6,Own,Education,Single,Bachelor,0,1,0
23,63003.79,27449.11,585,15.1,0.29,48,1,Mortgage,Business,Married,Master,1,2,0
39,48319.56,7007.93,520,2.9,0.155,36,6,Rent,Auto,Married,High School,0,0,0
21,57382.0,72609.35,720,2.8,0.45,24,9,Mortgage,Business,Married,Master,0,0,1
37,54583.75,13071.48,598,5.7,0.026,36,2,Rent,Home Improvement,Divorced,Bachelor,1,0,1
37,85966.56,31966.09,707,,0.241,12,2,Mortgage,Auto,Divorced,Master,1,3,0
47,68768.22,5952.07,685,3.2,0.344,36,8,Mortgage,Home Improvement,Single,High School,0,0,0
40,53983.35,2493.11,693,1.2,0.422,12,4,Rent,Medical,Married,Master,0,0,0
47,104737.34,4984.55,653,,0.278,60,1,Mortgage,Auto,Married,Bachelor,1,1,0
48,60484.01,1373.02,684,1.9,0.448,24,3,Mortgage,Home Improvement,Single,Master,0,0,1
65,94134.64,58598.39,639,1.0,0.098,48,2,Own,Home Improvement,Married,High School,0,1,0
36,66401.26,15524.47,592,5.0,0.209,60,7,Own,Debt Consolidation,Divorced,Bachelor,0,0,0
28,19516.99,6993.59,563,0.5,0.225,36,5,Rent,Debt Consolidation,Single,Bachelor,0,0,0
42,94128.62,18339.95,435,17.8,0.247,12,5,Mortgage,Debt Consolidation,Single,Bachelor,0,0,0
30,52448.56,15253.04,633,5.0,0.371,36,7,Own,Debt Consolidation,Divorced,Bachelor,0,0,0
57,47763.77,20633.13,786,21.3,0.041,24,2,Own,Business,Single,High School,0,0,0
36,56425.37,31153.19,715,2.1,0.44,24,4,Mortgage,Medical,Married,Master,1,0,0
33,41254.21,10905.86,670,17.7,0.371,36,3,Mortgage,Business,Married,Master,0,0,0
